TIENDA_ID,VENTA_TOTAL,Meta_venta,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,EXITO,PCT_CUMPLIMIENTO
184,1362182.454761905,490000.0,109.85786697569884,11.0,0.0,25.62076,-100.28546,3.0,AB,Hogar,Clásico,UT_DENSIDAD,1,277.9964193391643
185,1113307.3271428572,516000.0,106.96,12.0,6.0,25.66474,-100.38099,3.0,AB,Receso,Parada Técnica,UT_TRAFICO_VEHICULAR,1,215.75723394241422
186,1850584.3352380951,480000.0,104.0,12.0,0.0,25.40545,-100.13366,6.0,BC,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,385.53840317460316
187,1234650.1099999999,480000.0,98.70000000000002,9.0,0.0,25.59232,-100.0127,6.0,BC,Base,Hogar Reunión,UT_DENSIDAD,1,257.21877291666664
188,770365.3847619047,516000.0,95.3,13.0,7.0,25.68763,-100.24615,1.0,BC,Receso,Parada Técnica,UT_GAS_URBANA,1,149.29561720191953
189,855515.2514285715,480000.0,86.11,7.0,0.0,25.5929,-99.99295,6.0,CD,Base,Clásico,UT_TRAFICO_VEHICULAR,1,178.23234404761908
191,454438.0538095239,516000.0,131.5,11.0,0.0,25.69273,-100.24576,1.0,CD,Receso,Clásico,UT_GAS_URBANA,0,88.06939027316353
192,1093865.504761905,480000.0,93.17,10.0,0.0,25.59289,-100.01045,6.0,CD,Base,Clásico,UT_DENSIDAD,1,227.88864682539685
193,971142.1385714286,490000.0,95.54,10.0,9.0,25.73871,-100.18913,1.0,CD,Hogar,Hogar Reunión,UT_DENSIDAD,1,198.1922731778426
194,1240195.8661904763,480000.0,70.22,10.0,0.0,25.42277,-100.14712,6.0,BC,Base,Hogar Reunión,UT_CARRETERA_GAS,1,258.37413878968255
195,691416.3452380953,490000.0,101.0,6.0,0.0,25.57531,-100.00992,6.0,BC,Hogar,Hogar Reunión,UT_TRAFICO_PEATONAL,1,141.10537657920312
196,2296506.8090476193,516000.0,109.85786697569884,12.0,0.0,25.56563,-100.23929,3.0,BC,Receso,Parada Técnica,UT_CARRETERA_GAS,1,445.05945911775575
197,978779.0533333333,480000.0,117.0,10.0,0.0,25.27938,-100.02285,6.0,B,Base,Parada Técnica,UT_TRAFICO_VEHICULAR,1,203.9123027777778
198,731622.5728571428,480000.0,118.0,10.0,0.0,25.64738,-100.09982,4.0,BC,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,152.42136934523808
199,656658.9542857142,480000.0,113.0,11.0,11.0,25.72332,-100.19058,1.0,CD,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,136.8039488095238
201,914813.9542857142,516000.0,126.6,6.0,0.0,25.18989,-99.82471,6.0,BC,Receso,Oficinistas,UT_TRAFICO_PEATONAL,1,177.2895260243632
202,982503.6219047619,480000.0,80.28,10.0,5.0,25.82094,-100.22097,5.0,C,Base,Hogar Reunión,UT_DENSIDAD,1,204.68825456349205
203,849044.7695238095,480000.0,109.41000000000001,12.0,11.0,25.74875,-100.22658,5.0,CD,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,176.884326984127
204,2403815.2214285713,480000.0,122.4,12.0,0.0,25.65211,-100.37786,3.0,AB,Base,Oficinistas,UT_TRAFICO_VEHICULAR,1,500.794837797619
205,1077040.9857142856,516000.0,108.87,9.0,0.0,25.42426,-100.15199,6.0,BC,Receso,Oficinistas,UT_CARRETERA_GAS,1,208.72887320044296
206,1285650.9414285715,516000.0,107.0,14.0,0.0,25.45105,-100.16215,6.0,BC,Receso,Hogar Reunión,UT_TRAFICO_PEATONAL,1,249.15715919158364
207,1780978.5719047617,480000.0,93.6,10.0,0.0,25.65248,-100.36226,3.0,AB,Base,Oficinistas,UT_TRAFICO_VEHICULAR,1,371.0372024801587
208,1187406.1328571427,480000.0,55.0,8.0,0.0,25.49461,-100.18759,6.0,BC,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,247.37627767857137
209,2083230.2433333334,516000.0,108.65,10.0,0.0,25.26578,-100.00734,6.0,CD,Receso,Hogar Reunión,UT_CARRETERA_GAS,1,403.7267913436692
211,1260740.0138095238,490000.0,127.62,12.0,11.0,25.74447,-100.17476,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,257.29388036929055
212,1731331.8152380951,480000.0,134.24,12.0,10.0,25.69344,-100.1831,1.0,CD,Base,Parada Técnica,UT_CARRETERA_GAS,1,360.6941281746031
213,1070126.549047619,516000.0,105.66000000000001,8.0,0.0,25.41392,-100.14064,6.0,BC,Receso,Parada Técnica,UT_TRAFICO_VEHICULAR,1,207.38886609449986
214,1241931.281904762,516000.0,127.36,11.0,0.0,25.66708,-100.2804,3.0,BC,Receso,Oficinistas,UT_GAS_URBANA,1,240.6843569582872
215,1304849.7495238094,516000.0,109.4,10.0,0.0,24.86443,-99.57326,6.0,CD,Receso,Oficinistas,UT_TRAFICO_VEHICULAR,1,252.8778584348468
216,1096489.5142857144,490000.0,130.4,12.0,0.0,25.62346,-100.17471,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,223.7733702623907
217,1192133.7128571428,490000.0,115.81000000000002,10.0,14.0,25.79035,-100.26302,5.0,CD,Hogar,Hogar Reunión,UT_DENSIDAD,1,243.2925944606414
218,2278412.1876190477,490000.0,128.5,12.0,0.0,25.43097,-100.15274,6.0,BC,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,464.9820791059281
219,1986592.8129999998,490000.0,119.2,10.0,0.0,25.4797,-100.17906,6.0,BC,Hogar,Parada Técnica,UT_CARRETERA_GAS,1,405.42710469387754
221,1961093.310952381,516000.0,168.4,12.0,0.0,25.65854,-100.35639,3.0,AB,Receso,Oficinistas,UT_TRAFICO_VEHICULAR,1,380.05684320782575
222,759525.831904762,516000.0,112.0,9.0,0.0,25.6544,-100.29456,3.0,AB,Receso,Oficinistas,UT_DENSIDAD,1,147.19492866371354
223,1347746.9661904762,490000.0,128.96,12.0,9.0,25.66976,-100.23605,1.0,BC,Hogar,Hogar Reunión,UT_GAS_URBANA,1,275.0504012633625
224,1356349.495238095,516000.0,102.0,8.0,0.0,25.1895,-99.83821,6.0,CD,Receso,Parada Técnica,UT_GAS_URBANA,1,262.85842930970836
225,675646.6938095238,480000.0,118.72,10.0,0.0,25.65933,-100.1462,4.0,D,Base,Hogar Reunión,UT_GAS_URBANA,1,140.75972787698413
226,1335063.7933333335,516000.0,135.72,10.0,0.0,24.85948,-99.56629,6.0,CD,Receso,Oficinistas,UT_TRAFICO_PEATONAL,1,258.7332932816538
227,1136162.619047619,516000.0,98.4,10.0,0.0,24.85589,-99.56377,6.0,C,Receso,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,220.18655407899593
228,1367235.8433333333,480000.0,108.0,10.0,0.0,25.37839,-100.11195,6.0,C,Base,Parada Técnica,UT_CARRETERA_GAS,1,284.8408006944444
229,948641.162857143,516000.0,124.79999999999998,10.0,0.0,25.27826,-100.01964,6.0,CD,Receso,Oficinistas,UT_TRAFICO_PEATONAL,1,183.84518660022152
231,1138031.1833333333,490000.0,116.5,13.0,9.0,25.70295,-100.25852,1.0,CD,Hogar,Hogar Reunión,UT_GAS_URBANA,1,232.25126190476192
232,1719594.531904762,516000.0,125.0,10.0,0.0,25.60058,-99.97002,6.0,C,Receso,Parada Técnica,UT_CARRETERA_GAS,1,333.25475424510887
233,484476.0052380952,480000.0,102.97,13.0,10.0,25.6675,-100.17705,4.0,C,Base,Oficinistas,UT_GAS_URBANA,1,100.93250109126983
234,1643141.4671428571,516000.0,111.14,12.0,0.0,25.65389,-100.34217,3.0,A,Receso,Parada Técnica,UT_DENSIDAD,1,318.4382688261351
235,792181.2576190477,480000.0,126.41000000000001,12.0,9.0,25.78424,-100.26629,5.0,C,Base,Hogar Reunión,UT_DENSIDAD,1,165.03776200396828
236,1350809.3942857143,490000.0,130.0,12.0,0.0,25.60325,-100.25761,3.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,275.67538658892124
237,1345509.1319047618,490000.0,127.64,12.0,0.0,25.64791,-100.29759,3.0,B,Hogar,Clásico,UT_DENSIDAD,1,274.59370038872686
238,936596.4033333333,490000.0,125.16000000000001,12.0,14.0,25.67126,-100.15907,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,191.1421231292517
239,1286837.071904762,490000.0,127.58,12.0,7.0,25.76451,-100.2572,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,262.61981059280856
241,1010228.9957142858,516000.0,97.31,10.0,0.0,25.67252,-100.35968,3.0,BC,Receso,Oficinistas,UT_TRAFICO_VEHICULAR,1,195.7808131229236
242,824559.750952381,516000.0,109.85786697569884,8.0,0.0,25.65538,-100.29421,3.0,BC,Receso,Oficinistas,UT_GAS_URBANA,1,159.79840134736065
243,1637718.7223809524,516000.0,149.7,11.0,0.0,25.63751,-100.31216,3.0,AB,Receso,Parada Técnica,UT_GAS_URBANA,1,317.3873492986342
244,914843.8376190476,490000.0,128.0,12.0,9.0,25.80301,-100.22456,5.0,CD,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,186.70282400388726
245,879354.3419047619,490000.0,116.0,10.0,8.0,25.73065,-100.18657,1.0,D,Hogar,Hogar Reunión,UT_DENSIDAD,1,179.46006977648202
246,765335.0747619048,480000.0,100.57,14.0,0.0,25.64233,-100.27841,3.0,B,Base,Clásico,UT_TRAFICO_VEHICULAR,1,159.4448072420635
247,944772.310952381,490000.0,104.6,13.0,10.0,25.69494,-100.21911,1.0,D,Hogar,Hogar Reunión,UT_DENSIDAD,1,192.81067570456756
248,852313.0857142857,480000.0,100.28,13.0,7.0,25.70751,-100.19946,1.0,CD,Base,Oficinistas,UT_GAS_URBANA,1,177.56522619047618
249,1287079.3038095238,480000.0,110.0,10.0,0.0,25.64624,-100.09664,4.0,D,Base,Parada Técnica,UT_GAS_URBANA,1,268.1415216269842
251,1332390.746190476,516000.0,110.93999999999998,14.0,0.0,25.66742,-100.28471,3.0,C,Receso,Parada Técnica,UT_TRAFICO_VEHICULAR,1,258.21526088962713
252,988210.848095238,516000.0,120.79999999999998,15.0,0.0,25.6321,-100.27243,3.0,B,Receso,Oficinistas,UT_TRAFICO_VEHICULAR,1,191.5137302510151
253,878176.3042857143,490000.0,117.0,12.0,11.0,25.72968,-100.17269,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,179.21965393586007
254,952636.9466666667,490000.0,113.0,12.0,7.0,25.66872,-100.2344,1.0,C,Hogar,Hogar Reunión,UT_GAS_URBANA,1,194.41570340136053
255,1775519.8923809524,490000.0,120.0,12.0,8.0,25.77606,-100.25501,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,362.35099844509233
256,723684.7890476191,490000.0,95.0,10.0,0.0,25.65545,-100.12373,4.0,C,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,147.6907732750243
257,1165667.2171428571,490000.0,106.0,12.0,14.0,25.66678,-100.16033,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,237.89126880466475
258,1845723.4561904762,490000.0,101.0,12.0,0.0,25.58928,-100.25288,3.0,CD,Hogar,Hogar Reunión,UT_DENSIDAD,1,376.6782563654033
259,627209.910952381,480000.0,99.08,10.0,0.0,25.67765,-100.2596,1.0,C,Base,Oficinistas,UT_TRAFICO_PEATONAL,1,130.6687314484127
261,1777708.4052380952,480000.0,112.38,11.0,0.0,25.66352,-100.40939,3.0,C,Base,Hogar Reunión,UT_DENSIDAD,1,370.3559177579365
262,1250334.3866666667,516000.0,122.83,14.0,0.0,25.65916,-100.36804,3.0,BC,Receso,Parada Técnica,UT_TRAFICO_PEATONAL,1,242.31286563307495
263,941785.1790476191,490000.0,144.12,13.0,12.0,25.67809,-100.16256,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,192.2010569484937
264,791868.0780952381,480000.0,117.0,13.0,9.0,25.68144,-100.16911,4.0,C,Base,Hogar Reunión,UT_DENSIDAD,1,164.97251626984126
265,636418.1057142857,490000.0,104.01,13.0,9.0,25.78422,-100.19039,5.0,C,Hogar,Oficinistas,UT_CARRETERA_GAS,1,129.88124606413996
266,560694.4933333333,516000.0,156.95,13.0,7.0,25.76677,-100.20124,5.0,C,Receso,Parada Técnica,UT_CARRETERA_GAS,1,108.66172351421189
267,932207.2819047618,480000.0,118.0,12.0,13.0,25.67022,-100.18105,4.0,C,Base,Hogar Reunión,UT_DENSIDAD,1,194.20985039682537
268,1343805.5966666667,480000.0,121.20000000000002,13.0,9.0,25.69481,-100.23052,1.0,C,Base,Clásico,UT_GAS_URBANA,1,279.95949930555554
269,526900.2266666667,480000.0,118.0,12.0,6.0,25.77694,-100.25638,5.0,C,Base,Barrio Competido,UT_GAS_URBANA,1,109.77088055555555
271,1512047.7004761905,490000.0,117.20000000000002,13.0,0.0,25.63876,-100.38256,3.0,BC,Hogar,Clásico,UT_TRAFICO_VEHICULAR,1,308.58116336248787
272,1518323.9771428572,490000.0,100.58,12.0,7.0,25.70058,-100.2018,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,309.8620361516035
273,1218588.0238095238,480000.0,108.72,13.0,11.0,25.76794,-100.24138,5.0,C,Base,Hogar Reunión,UT_GAS_URBANA,1,253.87250496031743
274,897579.0214285714,516000.0,105.29999999999998,14.0,0.0,25.56632,-100.23881,3.0,C,Receso,Parada Técnica,UT_GAS_URBANA,1,173.9494227574751
275,859411.3780952381,490000.0,95.3,13.0,6.0,25.73766,-100.16116,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,175.3900771622935
276,1432982.358095238,516000.0,109.82,17.0,0.0,25.66113,-100.39875,3.0,BC,Receso,Parada Técnica,UT_TRAFICO_VEHICULAR,1,277.70975932078255
277,866267.217142857,516000.0,105.66000000000001,12.0,0.0,25.27453,-100.01677,6.0,C,Receso,Parada Técnica,UT_CARRETERA_GAS,1,167.88124363233663
278,1144333.0847619048,490000.0,112.52000000000001,12.0,0.0,25.65557,-100.08114,4.0,C,Hogar,Hogar Reunión,UT_CARRETERA_GAS,1,233.53736423712343
279,1141309.0261904763,490000.0,104.20000000000002,13.0,12.0,25.67484,-100.24412,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,232.9202094266278
281,1781733.5138095238,490000.0,121.54,13.0,8.0,25.69659,-100.25507,1.0,BC,Hogar,Hogar Reunión,UT_DENSIDAD,1,363.61908445092325
282,1199330.6714285715,516000.0,114.0,13.0,0.0,24.85018,-99.5719,6.0,BC,Receso,Parada Técnica,UT_CARRETERA_GAS,1,232.4284246954596
283,898237.8780952381,490000.0,98.26,13.0,9.0,25.76396,-100.24963,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,183.31385267249757
284,2574755.2747619045,516000.0,124.6,18.0,0.0,25.53601,-100.21905,3.0,C,Receso,Parada Técnica,UT_CARRETERA_GAS,1,498.98358038021405
285,2078949.0528571429,490000.0,130.46,13.0,7.0,25.64192,-100.26826,1.0,A,Hogar,Clásico,UT_DENSIDAD,1,424.27531690962104
286,921294.6719047619,516000.0,106.0,10.0,0.0,25.65147,-100.10713,4.0,CD,Receso,Parada Técnica,UT_GAS_URBANA,1,178.54547905131045
287,2245922.3876190474,480000.0,105.33999999999999,17.0,0.0,25.58131,-100.25847,3.0,AB,Base,Clásico,UT_DENSIDAD,1,467.90049742063485
288,827004.6514285714,480000.0,104.0,13.0,11.0,25.67442,-100.20493,1.0,D,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,172.29263571428572
289,701430.5838095238,490000.0,114.04,13.0,9.0,25.70314,-100.23122,1.0,C,Hogar,Hogar Reunión,UT_GAS_URBANA,1,143.1490987366375
291,1310242.5538095238,490000.0,108.91000000000001,13.0,10.0,25.68419,-100.24388,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,267.396439552964
292,1375956.9814285715,490000.0,114.0,13.0,11.0,25.72188,-100.20232,1.0,C,Hogar,Hogar Reunión,UT_GAS_URBANA,1,280.8075472303207
293,1136893.2923809525,480000.0,103.0,10.0,0.0,25.64159,-100.09377,4.0,CD,Base,Parada Técnica,UT_CARRETERA_GAS,1,236.85276924603178
294,1004036.6833333333,490000.0,100.0,10.0,0.0,25.65195,-100.08189,4.0,CD,Hogar,Oficinistas,UT_CARRETERA_GAS,1,204.9054455782313
295,1675067.9352380952,516000.0,108.0,16.0,0.0,25.65979,-100.39622,3.0,C,Receso,Oficinistas,UT_TRAFICO_VEHICULAR,1,324.62556884459207
296,1286958.8671428573,490000.0,86.0,13.0,5.0,25.66105,-100.25257,1.0,C,Hogar,Clásico,UT_GAS_URBANA,1,262.6446667638484
297,711157.6752380952,490000.0,83.0,11.0,0.0,25.63888,-100.17997,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,145.13421943634597
298,942234.2338095239,420000.0,103.29999999999998,13.0,5.0,25.67933,-100.24593,1.0,C,Peatonal,Oficinistas,UT_TRAFICO_PEATONAL,1,224.34148424036283
299,881021.7323809523,490000.0,94.0,10.0,9.0,25.68426,-100.21374,1.0,C,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,179.80035354713314
301,1313046.4885714285,490000.0,120.0,10.0,10.0,25.64824,-100.1831,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,267.9686711370262
302,1262184.2247619047,480000.0,130.0,13.0,13.0,25.67635,-100.26692,1.0,CD,Base,Hogar Reunión,UT_TRAFICO_PEATONAL,1,262.95504682539683
303,1099777.541904762,480000.0,88.0,12.0,0.0,25.65706,-100.38443,3.0,B,Base,Oficinistas,UT_TRAFICO_VEHICULAR,1,229.12032123015874
304,800307.1366666667,480000.0,108.0,10.0,9.0,25.78333,-100.22558,5.0,C,Base,Hogar Reunión,UT_CARRETERA_GAS,1,166.73065347222223
305,1011950.1014285714,480000.0,84.0,10.0,9.0,25.6634,-100.1497,4.0,B,Base,Clásico,UT_DENSIDAD,1,210.82293779761903
306,800833.4976190475,480000.0,182.0,13.0,4.0,25.67946,-100.2584,1.0,C,Base,Oficinistas,UT_DENSIDAD,1,166.84031200396822
307,1212867.55,490000.0,114.0,13.0,9.0,25.66859,-100.26665,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,247.52398979591837
308,2594355.5957142855,490000.0,112.5,12.0,0.0,25.64252,-100.33347,3.0,AB,Hogar,Clásico,UT_TRAFICO_VEHICULAR,1,529.4603256559767
309,1615651.8076190476,516000.0,77.0,14.0,0.0,25.65671,-100.36253,3.0,B,Receso,Parada Técnica,UT_DENSIDAD,1,313.110815430048
311,1288125.2171428571,516000.0,101.0,10.0,0.0,25.59757,-100.26299,3.0,C,Receso,Parada Técnica,UT_CARRETERA_GAS,1,249.63666998892583
312,1617001.2757142857,490000.0,128.0,13.0,11.0,25.64689,-100.17775,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,330.0002603498542
313,735992.9157142857,490000.0,101.0,13.0,9.0,25.66092,-100.1955,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,150.2026358600583
314,1260591.9147619049,480000.0,107.0,13.0,13.0,25.67509,-100.26958,1.0,C,Base,Hogar Reunión,UT_DENSIDAD,1,262.6233155753968
315,1128428.3038095238,490000.0,93.0,10.0,7.0,25.65235,-100.26606,1.0,BC,Hogar,Clásico,UT_DENSIDAD,1,230.29149057337222
316,1771667.3099999998,480000.0,98.0,9.0,0.0,25.65519,-100.35268,3.0,B,Base,Oficinistas,UT_TRAFICO_VEHICULAR,1,369.09735624999996
317,1257902.5157142857,490000.0,104.0,13.0,11.0,25.66909,-100.26294,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,256.71479912536444
318,1011376.0,490000.0,107.0,10.0,8.0,25.74066,-100.16799,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,206.40326530612242
319,1742589.459047619,490000.0,109.81000000000002,10.0,11.0,25.83017,-100.24536,5.0,CD,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,355.6305018464529
321,864469.1138095239,490000.0,102.0,10.0,9.0,25.70853,-100.15266,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,176.42226812439264
322,796464.0785714285,480000.0,100.0,10.0,9.0,25.65836,-100.22371,1.0,C,Base,Hogar Reunión,UT_DENSIDAD,1,165.9300163690476
323,1488897.607142857,490000.0,103.0,11.0,7.0,25.65474,-100.19161,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,303.8566545189504
324,1177755.5257142857,490000.0,97.0,13.0,5.0,25.69969,-100.21334,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,240.35827055393585
325,1522253.6723809524,490000.0,103.0,10.0,9.0,25.68066,-100.1747,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,310.66401477162293
326,1160181.0685714285,490000.0,118.0,12.0,4.0,25.7292,-100.17807,1.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,236.7716466472303
327,1336385.6947619047,490000.0,98.0,10.0,9.0,25.67151,-100.25856,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,272.73177444120506
328,717147.1685714285,516000.0,116.0,10.0,6.0,25.69583,-100.23188,1.0,C,Receso,Oficinistas,UT_GAS_URBANA,1,138.98200941306754
329,882771.3285714285,516000.0,71.0,13.0,5.0,25.70334,-100.239,1.0,C,Receso,Oficinistas,UT_GAS_URBANA,1,171.07971483942416
331,1238487.0880952382,516000.0,74.0,10.0,0.0,25.67091,-100.39667,3.0,BC,Receso,Parada Técnica,UT_GAS_URBANA,1,240.01687753783685
332,764151.700952381,516000.0,136.0,13.0,6.0,25.69665,-100.14323,1.0,B,Receso,Oficinistas,UT_DENSIDAD,1,148.09141491325212
333,1718628.089047619,490000.0,124.0,10.0,0.0,25.57929,-100.2484,3.0,A,Hogar,Clásico,UT_DENSIDAD,1,350.74042633624873
334,1767816.3990476192,516000.0,117.0,10.0,9.0,25.77734,-100.18229,5.0,C,Receso,Parada Técnica,UT_CARRETERA_GAS,1,342.6000773348099
335,1138183.521904762,490000.0,119.72,13.0,0.0,25.68401,-100.17951,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,232.2823514091351
336,1421531.2142857143,480000.0,105.0,10.0,0.0,25.63963,-100.28821,3.0,C,Base,Clásico,UT_TRAFICO_VEHICULAR,1,296.1523363095238
337,1411253.9023809524,490000.0,106.0,10.0,0.0,25.66014,-100.28657,3.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,288.01100048590865
338,886538.8852380952,490000.0,99.0,10.0,0.0,25.61578,-100.27783,3.0,C,Hogar,Clásico,UT_TRAFICO_VEHICULAR,1,180.92630310981534
339,1451644.5780952382,420000.0,113.0,10.0,11.0,25.77858,-100.12156,5.0,BC,Peatonal,Parada Técnica,UT_GAS_URBANA,1,345.6296614512472
341,1187524.6895238096,480000.0,81.0,10.0,0.0,25.66711,-100.29076,3.0,C,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,247.400976984127
342,1075872.66,490000.0,90.0,10.0,7.0,25.65693,-100.17219,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,219.56584897959183
343,1203359.2766666666,490000.0,113.0,11.0,11.0,25.6585,-100.1898,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,245.58352585034012
344,939972.9914285714,490000.0,113.11,10.0,12.0,25.65219,-100.20159,4.0,C,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,191.83122274052477
345,1959992.2623809522,490000.0,97.5,10.0,7.0,25.64527,-100.37938,3.0,A,Hogar,Clásico,UT_TRAFICO_VEHICULAR,1,399.9984208940719
346,1382449.3142857144,490000.0,90.0,10.0,4.0,25.74205,-100.19846,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,282.13251311953354
347,715183.2595238095,490000.0,118.0,10.0,0.0,25.62776,-100.15437,4.0,CD,Hogar,Hogar Reunión,UT_DENSIDAD,1,145.95576724975706
348,1410409.6809523809,490000.0,100.0,10.0,11.0,25.69414,-100.1901,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,287.8387103984451
349,1709932.2247619047,480000.0,109.85786697569884,10.0,0.0,25.65609,-100.33998,3.0,AB,Base,Parada Técnica,UT_DENSIDAD,1,356.23588015873014
351,879341.0128571428,480000.0,93.0,10.0,7.0,25.67929,-100.26519,1.0,C,Base,Oficinistas,UT_GAS_URBANA,1,183.19604434523808
352,1135441.1861904762,480000.0,105.0,10.0,8.0,25.74532,-100.17814,1.0,C,Base,Parada Técnica,UT_GAS_URBANA,1,236.55024712301588
353,1361363.5076190475,490000.0,97.45,13.0,10.0,25.75508,-100.1333,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,277.8292872691934
354,1187819.0647619048,480000.0,101.0,10.0,10.0,25.65599,-100.18227,4.0,C,Base,Oficinistas,UT_GAS_URBANA,1,247.46230515873017
355,1179754.54,490000.0,90.0,10.0,6.0,25.66743,-100.25439,1.0,C,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,240.76623265306125
356,1272193.3099999998,490000.0,77.0,10.0,8.0,25.66098,-100.26814,1.0,C,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,259.631287755102
357,1011428.4519047618,490000.0,99.47999999999999,13.0,17.0,25.64439,-100.18586,4.0,C,Hogar,Hogar Reunión,UT_GAS_URBANA,1,206.41396977648202
358,732835.4895238095,480000.0,93.0,10.0,11.0,25.70128,-100.16365,1.0,C,Base,Hogar Reunión,UT_GAS_URBANA,1,152.67406031746032
359,944201.949047619,490000.0,66.24,10.0,9.0,25.79337,-100.23526,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,192.69427531584063
361,918118.8414285714,490000.0,93.0,12.0,5.0,25.71936,-100.16773,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,187.3711921282799
362,1060363.5923809526,480000.0,96.0,10.0,11.0,25.81464,-100.217,5.0,C,Base,Hogar Reunión,UT_GAS_URBANA,1,220.9090817460318
363,1008417.1390476192,490000.0,115.79,13.0,11.0,25.81966,-100.25688,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,205.79941613216718
364,1545785.4723809524,490000.0,108.21,10.0,12.0,25.74235,-100.21792,5.0,C,Hogar,Clásico,UT_GAS_URBANA,1,315.46642293488827
365,1287667.0552380953,480000.0,97.54,13.0,5.0,25.6751,-100.21091,1.0,C,Base,Oficinistas,UT_TRAFICO_PEATONAL,1,268.2639698412699
366,876869.9295238095,490000.0,100.0,10.0,7.0,25.66606,-100.26935,1.0,C,Hogar,Hogar Reunión,UT_GAS_URBANA,1,178.95304684159376
367,1781313.4247619049,516000.0,109.85786697569884,10.0,0.0,25.64841,-100.28547,3.0,C,Receso,Clásico,UT_TRAFICO_VEHICULAR,1,345.21577999261723
368,1039486.9566666667,490000.0,92.06,13.0,5.0,25.76541,-100.14872,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,212.14019523809523
369,1199922.1252380952,490000.0,95.22,13.0,9.0,25.76323,-100.14641,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,244.88206637512144
371,1232476.6219047618,420000.0,95.0,10.0,4.0,25.77614,-100.18724,5.0,C,Peatonal,Oficinistas,UT_TRAFICO_PEATONAL,1,293.44681473922896
372,1511263.1742857143,490000.0,80.56,12.0,11.0,25.65999,-100.23217,1.0,CD,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,308.42105597667637
